file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201000000002,201000000008,2026-04-24 19:23:08,901,1,EGYVO,,0
1,201000000002,201090000003,2026-04-07 02:23:08,1,3,EGYVO,,0
1,201000000002,201090000003,2026-04-24 23:46:08,5572,1,EGYVO,,0
1,201000000002,youtube.com,2026-04-18 14:31:08,4733593747,2,EGYVO,,0
1,201000000002,201223344556,2026-04-19 11:26:08,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-02 02:43:08,1,3,EGYVO,,0
1,201000000002,youtube.com,2026-04-17 14:51:08,844316410,6,EGYVO,USA01,0
1,201000000002,201223344556,2026-04-21 13:58:08,5976,5,EGYVO,UAE01,0
1,201000000002,201090000001,2026-04-25 20:02:08,1,3,EGYVO,,0
1,201000000002,201090000003,2026-04-06 12:48:08,1,7,EGYVO,FRA01,0
1,201000000002,201090000003,2026-04-14 21:08:08,2182,5,EGYVO,USA01,0
1,201000000002,201090000002,2026-04-12 08:39:08,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-05 09:01:08,1,3,EGYVO,,0
1,201000000002,201090000001,2026-03-30 10:52:08,2713,1,EGYVO,,0
1,201000000002,201000000008,2026-04-08 20:11:08,1,3,EGYVO,,0
1,201000000002,201000000008,2026-04-20 16:04:08,1,3,EGYVO,,0
1,201000000002,201090000002,2026-04-08 03:34:08,1,7,EGYVO,UAE01,0
1,201000000002,201090000002,2026-04-04 08:56:08,1,3,EGYVO,,0
1,201000000002,201090000003,2026-04-18 00:11:08,7104,1,EGYVO,,0
1,201000000002,whatsapp.net,2026-03-30 06:24:08,4496316309,2,EGYVO,,0
1,201000000002,201090000003,2026-04-26 19:50:08,1,3,EGYVO,,0
1,201000000002,facebook.com,2026-04-09 04:10:08,2104337681,2,EGYVO,,0
1,201000000002,201090000003,2026-04-07 19:14:08,6169,1,EGYVO,,0
1,201000000002,facebook.com,2026-04-21 03:01:08,4955303045,6,EGYVO,FRA01,0
1,201000000002,201090000001,2026-04-27 12:08:08,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-09 02:30:08,1,3,EGYVO,,0
1,201000000002,facebook.com,2026-04-25 10:19:08,4381661525,6,EGYVO,GER01,0
1,201000000002,google.com,2026-04-13 13:00:08,1043710425,6,EGYVO,UK01,0
1,201000000002,201090000002,2026-04-29 20:45:08,1774,5,EGYVO,UK01,0
1,201000000002,201223344556,2026-04-05 10:09:08,4052,5,EGYVO,GER01,0
1,201000000002,201090000001,2026-04-20 02:48:08,3066,1,EGYVO,,0
1,201000000002,201090000002,2026-04-19 15:40:08,1882,1,EGYVO,,0
1,201000000002,facebook.com,2026-04-23 03:08:08,1360552308,2,EGYVO,,0
1,201000000002,201090000001,2026-03-30 23:04:08,1,3,EGYVO,,0
1,201000000002,201090000003,2026-04-09 02:01:08,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-14 19:34:08,3441,1,EGYVO,,0
1,201000000002,201090000001,2026-04-12 10:38:08,2694,1,EGYVO,,0
1,201000000002,201223344556,2026-04-01 21:21:08,2041,1,EGYVO,,0
1,201000000002,201090000003,2026-04-09 02:00:08,1,3,EGYVO,,0
1,201000000002,201090000002,2026-04-07 22:43:08,1,3,EGYVO,,0
1,201000000002,201000000008,2026-04-16 06:16:08,1,3,EGYVO,,0
1,201000000002,facebook.com,2026-04-04 14:50:08,2625408774,2,EGYVO,,0
1,201000000002,201000000008,2026-04-24 10:18:08,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-01 04:42:08,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-16 18:13:08,1,7,EGYVO,USA01,0
1,201000000002,201090000003,2026-04-22 21:56:08,5927,1,EGYVO,,0
1,201000000002,facebook.com,2026-04-10 09:18:08,3535666811,2,EGYVO,,0
1,201000000002,201090000003,2026-04-26 21:14:08,1,3,EGYVO,,0
1,201000000002,youtube.com,2026-04-01 09:16:08,610840388,2,EGYVO,,0
1,201000000002,201090000003,2026-04-26 09:00:08,1,3,EGYVO,,0
1,201000000002,201000000008,2026-04-26 21:02:08,1,3,EGYVO,,0
1,201000000002,youtube.com,2026-04-03 23:01:08,2696374699,2,EGYVO,,0
1,201000000002,201000000008,2026-04-16 00:34:08,3647,1,EGYVO,,0
1,201000000002,201223344556,2026-04-18 14:55:08,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-23 13:59:08,1,3,EGYVO,,0
1,201000000002,201090000002,2026-04-16 15:40:08,1,3,EGYVO,,0
1,201000000002,201090000002,2026-04-13 16:26:08,1,7,EGYVO,FRA01,0
1,201000000002,201090000001,2026-04-27 19:07:08,1413,1,EGYVO,,0
1,201000000002,201000000008,2026-04-27 09:19:08,6118,1,EGYVO,,0
1,201000000002,201223344556,2026-04-05 20:56:08,6439,1,EGYVO,,0
1,201000000002,201223344556,2026-04-23 09:53:08,59,5,EGYVO,USA01,0
1,201000000002,201090000003,2026-04-14 21:49:08,1505,1,EGYVO,,0
1,201000000002,201090000001,2026-04-02 05:48:08,6858,1,EGYVO,,0
1,201000000002,facebook.com,2026-04-05 00:31:08,2754701711,2,EGYVO,,0
1,201000000002,fmrz-telecom.net,2026-03-30 11:10:08,2832689169,2,EGYVO,,0
1,201000000002,201090000003,2026-04-17 07:07:08,1,7,EGYVO,GER01,0
1,201000000002,201090000003,2026-04-14 17:02:08,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-27 02:27:08,1492,5,EGYVO,USA01,0
1,201000000002,201090000002,2026-04-27 06:35:08,2582,1,EGYVO,,0
1,201000000002,fmrz-telecom.net,2026-04-06 20:29:08,854391012,6,EGYVO,GER01,0
1,201000000002,google.com,2026-04-26 12:42:08,1855195000,2,EGYVO,,0
1,201000000002,201000000008,2026-04-14 16:26:08,5463,1,EGYVO,,0
1,201000000002,201090000001,2026-04-20 07:13:08,1,7,EGYVO,UK01,0
1,201000000002,201223344556,2026-04-18 11:29:08,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-05 08:19:08,1,7,EGYVO,GER01,0
