file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201192472707,201223344556,2026-04-29 19:32:15,790,1,EGYVO,,0
1,201000000039,201090000002,2026-04-26 02:17:15,2487,1,EGYVO,,0
1,201974879326,201000000008,2026-04-02 10:11:15,3096,1,EGYVO,,0
1,201810520048,201090000002,2026-04-07 17:01:15,1,3,EGYVO,,0
1,201255851063,whatsapp.net,2026-04-29 17:23:15,316,2,EGYVO,,0
1,201420871936,youtube.com,2026-04-02 15:34:15,25,2,EGYVO,,0
1,201175597165,201223344556,2026-04-12 18:48:15,1,3,EGYVO,,0
1,201915226015,youtube.com,2026-04-18 09:39:15,46,2,EGYVO,,0
1,201000000001,google.com,2026-04-05 05:26:15,143,2,EGYVO,,0
1,201000000034,fmrz-telecom.net,2026-04-24 01:41:15,1,2,EGYVO,,0
1,201758547932,201090000001,2026-04-28 10:02:15,1,3,EGYVO,,0
1,201824794284,youtube.com,2026-04-28 13:54:15,55,2,EGYVO,,0
1,201187441626,fmrz-telecom.net,2026-04-20 18:43:15,178,2,EGYVO,,0
1,201773592311,201090000002,2026-04-24 23:35:15,2554,1,EGYVO,,0
1,201619259144,201223344556,2026-04-07 03:31:15,921,1,EGYVO,,0
1,201000000005,201223344556,2026-04-08 11:51:15,2303,1,EGYVO,,0
1,201987939852,201090000001,2026-04-28 08:15:15,1,3,EGYVO,,0
1,201000000016,201223344556,2026-04-01 17:50:15,1,3,EGYVO,,0
1,201000000004,201000000008,2026-04-24 16:13:15,1812,1,EGYVO,,0
1,201473293348,whatsapp.net,2026-04-12 04:03:15,30,2,EGYVO,,0
1,201121918717,201090000002,2026-04-06 17:19:15,1,3,EGYVO,,0
1,201659706181,google.com,2026-04-18 00:57:15,181,2,EGYVO,,0
1,201000000019,201223344556,2026-03-31 17:54:15,3344,1,EGYVO,,0
1,201000000043,201223344556,2026-04-18 05:55:15,1,3,EGYVO,,0
1,201659605961,201090000001,2026-04-01 14:08:15,3018,1,EGYVO,,0
1,201781708648,201000000008,2026-04-06 04:52:15,3136,1,EGYVO,,0
1,201367791331,201223344556,2026-04-28 14:45:15,1,3,EGYVO,,0
1,201121918717,201000000008,2026-04-12 20:56:15,116,1,EGYVO,,0
1,201571953826,whatsapp.net,2026-04-08 19:27:15,114,2,EGYVO,,0
1,201670213654,facebook.com,2026-04-29 13:31:15,471,2,EGYVO,,0
1,201733342762,youtube.com,2026-04-13 03:14:15,70,2,EGYVO,,0
1,201987939852,201090000001,2026-04-25 09:26:15,1,3,EGYVO,,0
1,201198229833,youtube.com,2026-04-13 16:48:15,88,2,EGYVO,,0
1,201000000048,201000000008,2026-04-16 04:50:15,1,3,EGYVO,,0
1,201906393104,201090000003,2026-04-05 22:26:15,1,3,EGYVO,,0
1,201358767975,201000000008,2026-04-07 10:41:15,1,3,EGYVO,,0
1,201471555986,201223344556,2026-04-12 13:34:15,1,3,EGYVO,,0
1,201711745398,201000000008,2026-04-28 23:45:15,3580,1,EGYVO,,0
1,201000000041,201090000003,2026-04-18 10:02:15,3195,1,EGYVO,,0
1,201256506041,201090000001,2026-03-30 03:26:15,757,1,EGYVO,,0
1,201906393104,201223344556,2026-04-21 16:56:15,1,3,EGYVO,,0
1,201955666023,201223344556,2026-04-09 10:09:15,662,1,EGYVO,,0
1,201835042990,youtube.com,2026-04-05 14:43:15,204,2,EGYVO,,0
1,201977256247,google.com,2026-04-10 20:45:15,20,2,EGYVO,,0
1,201311169287,201090000003,2026-04-06 13:00:15,1,3,EGYVO,,0
1,201984327233,201090000002,2026-04-14 21:33:15,1,3,EGYVO,,0
1,201225632920,201000000008,2026-04-26 11:29:15,1,3,EGYVO,,0
1,201984327233,201090000001,2026-04-22 05:38:15,1,3,EGYVO,,0
1,201254131544,201000000008,2026-04-05 16:19:15,1,3,EGYVO,,0
1,201694166136,201090000002,2026-04-11 21:40:15,935,1,EGYVO,,0
1,201998039083,fmrz-telecom.net,2026-04-28 13:55:15,430,2,EGYVO,,0
1,201711745398,fmrz-telecom.net,2026-04-08 15:47:15,467,2,EGYVO,,0
1,201554543248,whatsapp.net,2026-04-29 03:52:15,139,2,EGYVO,,0
1,201591504256,201000000008,2026-04-15 12:04:15,3395,1,EGYVO,,0
