file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201651964318,youtube.com,2026-04-03 17:15:43,284,2,EGYVO,,0
1,201773592311,201090000002,2026-04-26 21:10:43,1507,1,EGYVO,,0
1,201975919900,201090000002,2026-04-17 03:03:43,699,1,EGYVO,,0
1,201558289515,youtube.com,2026-03-30 03:32:43,42,2,EGYVO,,0
1,201958871119,201090000003,2026-04-23 03:04:43,1,3,EGYVO,,0
1,201763896489,201090000001,2026-04-07 14:27:43,3042,1,EGYVO,,0
1,201212911963,whatsapp.net,2026-04-25 14:03:43,458,2,EGYVO,,0
1,201776684616,201223344556,2026-03-31 02:00:43,1,3,EGYVO,,0
1,201411625546,201223344556,2026-03-29 22:27:43,808,1,EGYVO,,0
1,201000000010,201000000008,2026-04-21 03:53:43,1861,1,EGYVO,,0
1,201966464792,youtube.com,2026-04-15 14:32:43,107,2,EGYVO,,0
1,201988487838,201090000003,2026-04-19 07:50:43,140,1,EGYVO,,0
1,201836494481,201090000002,2026-04-06 16:20:43,1,3,EGYVO,,0
1,201402249115,201090000001,2026-04-14 22:18:43,1662,1,EGYVO,,0
1,201000000033,201090000001,2026-04-13 06:12:43,1,3,EGYVO,,0
1,201000000003,201090000003,2026-04-23 22:23:43,2466,1,EGYVO,,0
1,201947919413,201090000001,2026-04-25 12:03:43,1,3,EGYVO,,0
1,201402249115,google.com,2026-04-12 21:13:43,303,2,EGYVO,,0
1,201563988655,whatsapp.net,2026-04-16 13:44:43,116,2,EGYVO,,0
1,201828797537,201090000002,2026-04-15 06:01:43,1,3,EGYVO,,0
1,201252951019,201223344556,2026-04-06 13:05:43,526,1,EGYVO,,0
1,201880722237,facebook.com,2026-04-20 08:09:43,93,2,EGYVO,,0
1,201503209696,201000000008,2026-04-11 16:33:43,2324,1,EGYVO,,0
1,201000000037,201223344556,2026-03-31 01:15:43,1,3,EGYVO,,0
1,201277202859,201000000008,2026-04-09 05:18:43,1,3,EGYVO,,0
1,201922219519,201223344556,2026-04-01 14:50:43,1,3,EGYVO,,0
1,201911268488,201000000008,2026-04-08 18:25:43,1,3,EGYVO,,0
1,201362708743,google.com,2026-04-22 18:12:43,317,2,EGYVO,,0
1,201252951019,201090000002,2026-04-03 06:32:43,1,3,EGYVO,,0
1,201971560057,201090000001,2026-04-20 03:23:43,1,3,EGYVO,,0
1,201000000031,whatsapp.net,2026-04-05 00:56:43,228,2,EGYVO,,0
1,201200072017,youtube.com,2026-04-17 08:15:43,492,2,EGYVO,,0
1,201894655743,201090000001,2026-04-02 23:14:43,159,1,EGYVO,,0
1,201000000030,whatsapp.net,2026-04-24 20:44:43,99,2,EGYVO,,0
1,201462099679,201000000008,2026-04-14 14:39:43,304,1,EGYVO,,0
1,201198754346,201000000008,2026-04-18 23:59:43,514,1,EGYVO,,0
1,201288445442,201000000008,2026-04-16 12:17:43,1,3,EGYVO,,0
1,201691093859,201090000001,2026-04-18 08:55:43,600,1,EGYVO,,0
1,201782140786,201090000002,2026-04-20 02:15:43,1,3,EGYVO,,0
1,201949566929,fmrz-telecom.net,2026-04-02 01:08:43,76,2,EGYVO,,0
1,201732245339,fmrz-telecom.net,2026-04-19 07:41:43,483,2,EGYVO,,0
1,201955098229,fmrz-telecom.net,2026-04-09 08:31:43,441,2,EGYVO,,0
1,201133087012,201090000002,2026-04-01 00:24:43,1,3,EGYVO,,0
1,201189986095,fmrz-telecom.net,2026-04-08 15:47:43,463,2,EGYVO,,0
1,201239535883,201090000002,2026-04-14 04:26:43,2347,1,EGYVO,,0
1,201944566056,fmrz-telecom.net,2026-04-11 14:42:43,335,2,EGYVO,,0
1,201376247512,201090000002,2026-04-05 23:25:43,1,3,EGYVO,,0
1,201311702940,201000000008,2026-03-31 02:45:43,2620,1,EGYVO,,0
1,201503209696,201090000001,2026-04-01 13:16:43,1321,1,EGYVO,,0
1,201923881590,201223344556,2026-04-22 14:47:43,528,1,EGYVO,,0
1,201623681391,201090000001,2026-04-15 20:52:43,1,3,EGYVO,,0
1,201127385614,201090000003,2026-04-27 19:24:43,1,3,EGYVO,,0
1,201240998376,facebook.com,2026-04-02 15:06:43,135,2,EGYVO,,0
1,201462099679,201090000001,2026-04-14 01:28:43,1,3,EGYVO,,0
1,201857808992,whatsapp.net,2026-04-20 02:36:43,92,2,EGYVO,,0
1,201294741054,201090000001,2026-04-08 03:13:43,1,3,EGYVO,,0
1,201000000007,201090000002,2026-04-18 09:13:43,1,3,EGYVO,,0
1,201398740844,fmrz-telecom.net,2026-04-03 08:03:43,353,2,EGYVO,,0
1,201948481257,google.com,2026-04-08 22:15:43,333,2,EGYVO,,0
1,201729037750,whatsapp.net,2026-04-28 09:43:43,488,2,EGYVO,,0
1,201993721590,201090000002,2026-04-13 16:42:43,1,3,EGYVO,,0
1,201155296993,201090000002,2026-04-17 07:44:43,2068,1,EGYVO,,0
1,201440372741,facebook.com,2026-04-23 00:07:43,287,2,EGYVO,,0
1,201133087012,201000000008,2026-04-26 11:40:43,1004,1,EGYVO,,0
1,201568891063,201090000003,2026-04-23 03:54:43,1,3,EGYVO,,0
1,201590865366,201090000002,2026-04-11 20:30:43,1923,1,EGYVO,,0
1,201629559387,201090000001,2026-04-20 04:27:43,1,3,EGYVO,,0
1,201342567152,201000000008,2026-04-09 06:55:43,2087,1,EGYVO,,0
1,201000000009,google.com,2026-04-21 00:04:43,268,2,EGYVO,,0
1,201960638663,201000000008,2026-04-17 14:41:43,1,3,EGYVO,,0
1,201934948509,201000000008,2026-04-15 19:39:43,1,3,EGYVO,,0
1,201954285513,facebook.com,2026-04-08 09:35:43,385,2,EGYVO,,0
1,201952235801,201090000002,2026-04-17 12:05:43,1355,1,EGYVO,,0
1,201810520048,201000000008,2026-04-29 19:58:43,1,3,EGYVO,,0
1,201749088746,201090000002,2026-04-12 01:36:43,1,3,EGYVO,,0
1,201369118737,201090000003,2026-04-23 01:21:43,1,3,EGYVO,,0
1,201197452045,201090000002,2026-04-03 01:07:43,319,1,EGYVO,,0
1,201301312298,201223344556,2026-04-24 15:33:43,1,3,EGYVO,,0
1,201994216976,fmrz-telecom.net,2026-04-26 15:12:43,310,2,EGYVO,,0
1,201198754346,facebook.com,2026-04-01 21:32:43,485,2,EGYVO,,0
1,201958741292,youtube.com,2026-03-31 09:48:43,179,2,EGYVO,,0
1,201000000030,201090000002,2026-04-21 00:09:43,884,1,EGYVO,,0
1,201198229833,201090000003,2026-03-30 15:19:43,1,3,EGYVO,,0
1,201624427143,201000000008,2026-04-15 11:46:43,141,1,EGYVO,,0
1,201817510118,201223344556,2026-04-22 00:43:43,1,3,EGYVO,,0
1,201369118737,google.com,2026-03-31 15:29:43,72,2,EGYVO,,0
1,201955816352,201090000003,2026-04-01 04:38:43,776,1,EGYVO,,0
1,201994281608,201090000001,2026-04-21 22:48:43,1,3,EGYVO,,0
1,201966464792,201090000001,2026-03-30 11:18:43,1676,1,EGYVO,,0
1,201255851063,google.com,2026-04-14 11:16:43,139,2,EGYVO,,0
1,201264979417,201090000001,2026-04-25 11:13:43,799,1,EGYVO,,0
1,201688266834,201000000008,2026-04-06 19:21:43,1,3,EGYVO,,0
1,201746369648,201090000001,2026-04-18 22:39:43,627,1,EGYVO,,0
1,201233888603,201090000001,2026-04-16 17:06:43,1,3,EGYVO,,0
1,201688266834,201090000002,2026-04-21 07:24:43,3583,1,EGYVO,,0
1,201000000045,201223344556,2026-04-27 01:51:43,2688,1,EGYVO,,0
1,201148309599,google.com,2026-04-02 00:51:43,101,2,EGYVO,,0
1,201402249115,201000000008,2026-04-12 12:15:43,1,3,EGYVO,,0
1,201000000012,201090000001,2026-04-27 05:44:43,236,1,EGYVO,,0
1,201947919413,google.com,2026-04-18 13:57:43,45,2,EGYVO,,0
1,201840246205,201090000003,2026-04-16 13:45:43,1,3,EGYVO,,0
1,201000000024,201090000001,2026-04-26 18:35:43,1,3,EGYVO,,0
1,201462099679,201090000002,2026-04-07 23:04:43,1,3,EGYVO,,0
1,201676533855,google.com,2026-04-28 19:41:43,448,2,EGYVO,,0
1,201671270881,201000000008,2026-04-16 04:33:43,1,3,EGYVO,,0
1,201000000048,201090000003,2026-04-06 06:59:43,97,1,EGYVO,,0
1,201781708648,201090000002,2026-04-11 11:46:43,1,3,EGYVO,,0
1,201453534222,youtube.com,2026-03-30 01:44:43,228,2,EGYVO,,0
