file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201197452045,whatsapp.net,2026-04-22 01:18:13,344,2,EGYVO,,0
1,201543893188,201090000003,2026-03-31 01:36:13,1,3,EGYVO,,0
1,201998010690,201090000001,2026-04-22 22:24:13,2712,1,EGYVO,,0
1,201420871936,201000000008,2026-04-20 19:51:13,1,3,EGYVO,,0
1,201000000004,whatsapp.net,2026-04-20 03:56:13,406,2,EGYVO,,0
1,201763896489,201090000003,2026-04-20 06:32:13,1,3,EGYVO,,0
1,201777264317,201000000008,2026-04-22 04:19:13,1,3,EGYVO,,0
1,201930616757,201090000001,2026-03-31 03:08:13,1,3,EGYVO,,0
1,201885168627,whatsapp.net,2026-04-13 10:31:13,372,2,EGYVO,,0
1,201288445442,whatsapp.net,2026-04-25 12:07:13,369,2,EGYVO,,0
1,201671270881,youtube.com,2026-04-09 12:54:13,39,2,EGYVO,,0
1,201323801663,201090000001,2026-04-20 21:37:13,1,3,EGYVO,,0
1,201828688191,201090000003,2026-04-18 01:33:13,2376,1,EGYVO,,0
1,201120213231,google.com,2026-04-06 00:59:13,157,2,EGYVO,,0
1,201667897495,youtube.com,2026-04-12 06:59:13,180,2,EGYVO,,0
1,201100488135,youtube.com,2026-04-25 11:25:13,362,2,EGYVO,,0
1,201763896489,facebook.com,2026-04-24 17:42:13,27,2,EGYVO,,0
1,201955900615,201000000008,2026-04-01 01:39:13,3353,1,EGYVO,,0
1,201299910713,whatsapp.net,2026-04-22 03:33:13,155,2,EGYVO,,0
1,201495133161,youtube.com,2026-04-18 10:09:13,71,2,EGYVO,,0
1,201608773241,201090000001,2026-04-03 07:56:13,1,3,EGYVO,,0
1,201489051711,201090000001,2026-04-05 18:09:13,160,1,EGYVO,,0
1,201945620175,whatsapp.net,2026-04-09 05:30:13,82,2,EGYVO,,0
1,201130706955,201090000003,2026-04-12 23:22:13,1,3,EGYVO,,0
1,201903689006,google.com,2026-03-30 09:16:13,315,2,EGYVO,,0
1,201560098469,201223344556,2026-04-29 14:53:13,1,3,EGYVO,,0
1,201937787633,201223344556,2026-04-18 14:06:13,1,3,EGYVO,,0
1,201857808992,google.com,2026-04-07 12:45:13,123,2,EGYVO,,0
1,201000000024,201090000001,2026-04-20 02:22:13,1,3,EGYVO,,0
1,201903689006,201090000002,2026-04-14 07:40:13,1,3,EGYVO,,0
1,201000000046,201000000008,2026-04-06 13:14:13,1,3,EGYVO,,0
1,201929461179,201090000002,2026-03-29 20:55:13,271,1,EGYVO,,0
1,201429981367,fmrz-telecom.net,2026-04-17 10:44:13,396,2,EGYVO,,0
1,201255516201,201090000003,2026-04-03 18:38:13,1,3,EGYVO,,0
1,201155296993,201090000002,2026-04-11 12:18:13,1,3,EGYVO,,0
1,201937787633,fmrz-telecom.net,2026-04-29 15:31:13,429,2,EGYVO,,0
1,201885168627,fmrz-telecom.net,2026-04-12 12:03:13,441,2,EGYVO,,0
1,201000000033,201090000003,2026-04-13 04:35:13,1,3,EGYVO,,0
1,201288445442,201090000003,2026-04-12 14:39:13,1,3,EGYVO,,0
1,201825521770,201090000001,2026-04-15 01:22:13,191,1,EGYVO,,0
1,201448209170,whatsapp.net,2026-04-16 14:07:13,176,2,EGYVO,,0
1,201000000044,fmrz-telecom.net,2026-04-02 07:55:13,74,2,EGYVO,,0
1,201232465204,201090000002,2026-04-19 08:32:13,1,3,EGYVO,,0
1,201309518429,whatsapp.net,2026-04-26 22:37:13,298,2,EGYVO,,0
1,201677270621,201090000002,2026-03-31 13:54:13,1,3,EGYVO,,0
1,201486431943,201000000008,2026-04-20 21:24:13,97,1,EGYVO,,0
1,201717769502,201090000001,2026-04-01 23:02:13,1599,1,EGYVO,,0
1,201000000045,201090000001,2026-04-29 01:27:13,1,3,EGYVO,,0
1,201000000021,201000000008,2026-04-13 22:30:13,1,3,EGYVO,,0
1,201807282720,youtube.com,2026-04-18 14:49:13,130,2,EGYVO,,0
1,201937787633,201000000008,2026-04-02 19:07:13,2645,1,EGYVO,,0
1,201578240890,201000000008,2026-04-29 13:54:13,447,1,EGYVO,,0
1,201167088186,fmrz-telecom.net,2026-03-30 23:24:13,147,2,EGYVO,,0
1,201000000025,facebook.com,2026-04-26 02:06:13,299,2,EGYVO,,0
1,201000000001,201090000002,2026-04-07 08:36:13,414,1,EGYVO,,0
1,201523335558,201090000003,2026-04-18 03:57:13,1,3,EGYVO,,0
1,201958310855,201090000001,2026-04-24 05:15:13,1,3,EGYVO,,0
1,201817510118,fmrz-telecom.net,2026-04-23 16:38:13,378,2,EGYVO,,0
1,201133087012,youtube.com,2026-04-27 23:02:13,439,2,EGYVO,,0
1,201225081536,201223344556,2026-04-04 19:22:13,1,3,EGYVO,,0
1,201998010690,201223344556,2026-04-25 20:15:13,1,3,EGYVO,,0
1,201130706955,201090000002,2026-04-18 12:21:13,1,3,EGYVO,,0
1,201954608403,201090000002,2026-04-13 15:56:13,417,1,EGYVO,,0
1,201906393104,201000000008,2026-04-23 09:43:13,1,3,EGYVO,,0
1,201659605961,201090000001,2026-04-22 05:13:13,759,1,EGYVO,,0
1,201659706181,facebook.com,2026-04-26 21:44:13,482,2,EGYVO,,0
1,201959291249,google.com,2026-04-12 01:02:13,100,2,EGYVO,,0
1,201807282720,201000000008,2026-04-10 11:58:13,1,3,EGYVO,,0
1,201486431943,201090000002,2026-04-22 10:06:13,3053,1,EGYVO,,0
1,201940282999,201000000008,2026-04-24 05:08:13,1941,1,EGYVO,,0
1,201000000007,google.com,2026-04-25 05:49:13,122,2,EGYVO,,0
1,201599166808,201090000001,2026-04-18 05:42:13,1959,1,EGYVO,,0
1,201311169287,201090000001,2026-04-12 05:48:13,1,3,EGYVO,,0
1,201732646622,google.com,2026-04-05 02:01:13,385,2,EGYVO,,0
1,201189986095,201223344556,2026-04-17 15:23:13,2668,1,EGYVO,,0
1,201255851063,whatsapp.net,2026-04-12 20:29:13,484,2,EGYVO,,0
1,201582165582,201090000001,2026-04-10 21:48:13,1527,1,EGYVO,,0
1,201820941846,201090000001,2026-04-16 13:08:13,3575,1,EGYVO,,0
1,201967222298,whatsapp.net,2026-04-08 10:35:13,249,2,EGYVO,,0
1,201820941846,201090000003,2026-04-03 22:20:13,1060,1,EGYVO,,0
1,201824794284,201090000003,2026-04-14 00:36:13,3229,1,EGYVO,,0
1,201000000009,201090000002,2026-03-31 06:18:13,3058,1,EGYVO,,0
1,201655206826,201090000002,2026-04-09 08:50:13,1,3,EGYVO,,0
1,201804967267,201000000008,2026-04-19 02:01:13,1866,1,EGYVO,,0
1,201000000030,201090000002,2026-04-10 20:11:13,1,3,EGYVO,,0
1,201971294191,youtube.com,2026-04-20 00:54:13,285,2,EGYVO,,0
1,201130706955,201090000002,2026-04-05 09:08:13,3166,1,EGYVO,,0
1,201729331516,201223344556,2026-04-29 12:45:13,2629,1,EGYVO,,0
1,201568891063,201223344556,2026-04-10 01:19:13,1,3,EGYVO,,0
1,201777264317,201223344556,2026-04-10 21:49:13,2369,1,EGYVO,,0
1,201419739858,facebook.com,2026-04-11 11:21:13,31,2,EGYVO,,0
1,201453406328,facebook.com,2026-04-01 03:30:13,457,2,EGYVO,,0
1,201000000031,201090000002,2026-04-08 01:47:13,1,3,EGYVO,,0
1,201407381378,fmrz-telecom.net,2026-04-24 19:34:13,422,2,EGYVO,,0
1,201947919413,201090000003,2026-04-23 13:53:13,2974,1,EGYVO,,0
1,201915734373,201090000002,2026-03-31 11:17:13,2145,1,EGYVO,,0
1,201807868584,facebook.com,2026-04-24 08:51:13,250,2,EGYVO,,0
1,201462099679,201223344556,2026-04-17 14:26:13,1,3,EGYVO,,0
1,201577199236,201090000003,2026-04-13 15:02:13,2760,1,EGYVO,,0
1,201923881590,youtube.com,2026-04-18 16:05:13,173,2,EGYVO,,0
1,201835042990,201090000003,2026-04-17 09:21:13,1,3,EGYVO,,0
1,201596567886,201223344556,2026-04-17 07:35:13,1247,1,EGYVO,,0
